date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:33:57	22709/22709	---M--	200	added ('OK')	image/png	etag:-jiZT6OYHIFvPs4qZh-NRYBY45IplgBrHGZjpz744fA=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2FB2B-en-benefit-highlight-desktop-2.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/B2B-en-benefit-highlight-desktop-2a6f5.png	(from https://yassir.com/en/business-ridehailing)
00:33:59	16805/16805	---M--	200	added ('OK')	image/png	etag:jZvB-FybLIW1QXUUygod8BJAqQXxm2pVhLJ4qUMVRqQ=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fbusiness%2FB2B-en-benefit-desktop-3.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/B2B-en-benefit-desktop-369fc.png	(from https://yassir.com/en/business-ridehailing)
00:34:11	7039/7039	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b7f-1988509f4d8%22	https://yassir.com/_next/static/chunks/3223.47c30261980d04a9.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/3223.47c30261980d04a9.js	(from https://yassir.com/en/blog)
00:34:12	1024/1024	---MCZ	200	added ('OK')	application/javascript	etag:W/%22400-1988509f4d8%22	https://yassir.com/_next/static/chunks/pages/blog-75da63efb18d616f.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/pages/blog-75da63efb18d616f.js	(from https://yassir.com/en/blog)
00:34:15	481779/481779	---M--	200	added ('OK')	image/jpeg	etag:JZ4kE5yrtolrQNAEAs6D33+t7zOHfl2UwtnGXdChTVg=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FCairo_Blog_d8103dc1f2%2FCairo_Blog_d8103dc1f2.webp&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/Cairo_Blog_d8103dc1f2b645.jpeg	(from https://yassir.com/en/blog)
00:34:15	434264/434264	---M--	200	added ('OK')	image/jpeg	etag:JHylNgOjSsM-JtIuifSAFpKffSRMB+W3l7aVDtqtzDs=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2F93_success_rate_in_digital_payment_7576201d82%2F93_success_rate_in_digital_payment_7576201d82.webp&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/93_success_rate_in_digital_payment_7576201d82bb38.jpeg	(from https://yassir.com/en/blog)
00:34:16	233401/233401	---MCZ	200	added ('OK')	text/html	etag:%22144vjupdfze4zmm%22	https://yassir.com/en/blog/hotline-bling-bringing-drivers-and-riders-closer-through-in-app-chat	C:/Users/moham/Desktop/test/yassir.com/en/blog/hotline-bling-bringing-drivers-and-riders-closer-through-in-app-chat.html	(from https://yassir.com/en/blog)
00:34:16	361285/361285	---M--	200	added ('OK')	image/jpeg	etag:e1pdE-JNU0UsuB1E7hJB5uhkM7P3BmM5QbQNbz8nXAs=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FThe_Birth_of_SEFAR_3_cc8b6a9687%2FThe_Birth_of_SEFAR_3_cc8b6a9687.webp&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/The_Birth_of_SEFAR_3_cc8b6a96879297.jpeg	(from https://yassir.com/en/blog)
00:34:18	52648/52648	---M--	200	added ('OK')	image/jpeg	etag:AhmRjc8bldO3Rl7Z3bSeDY3w9N6N-M3ZP9AKqELL8Us=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FHotline_Bling_2_8a731103cb%2FHotline_Bling_2_8a731103cb.webp&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Hotline_Bling_2_8a731103cb3d47.jpeg	(from https://yassir.com/en/blog)
00:34:18	8175/8175	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fef-1988509f4d8%22	https://yassir.com/_next/static/chunks/pages/blog/%5Bslug%5D-95623e90c580bd72.js	C:/Users/moham/Desktop/test/yassir.com/_next/static/chunks/pages/blog/[slug]-95623e90c580bd72.js	(from https://yassir.com/en/blog/how-we-achieved-a-93-success-rate-in-digital-payments-and-what-it-means-for-the-rest-of-africa)
00:34:19	27341/27341	---M--	200	added ('OK')	image/jpeg	etag:Mhrz8to-zvOPuvXsXb7ChlXl0Q66rCdWDHd8DfxDPj8=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FHotline_Bling_2_8a731103cb%2FHotline_Bling_2_8a731103cb.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/Hotline_Bling_2_8a731103cb4e51.jpeg	(from https://yassir.com/en/blog/how-we-achieved-a-93-success-rate-in-digital-payments-and-what-it-means-for-the-rest-of-africa)
00:34:20	33967/33967	---M--	200	added ('OK')	image/jpeg	etag:6dp3GqBb6OfLagusxI1O5g1BmXiN0XgA4ITgkCWAGF0=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FDriving_Engineering_Performance_1_2ed8b8e16d%2FDriving_Engineering_Performance_1_2ed8b8e16d.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/Driving_Engineering_Performance_1_2ed8b8e16d520b.jpeg	(from https://yassir.com/en/blog/how-we-achieved-a-93-success-rate-in-digital-payments-and-what-it-means-for-the-rest-of-africa)
00:34:21	237046/237046	---MCZ	200	added ('OK')	text/html	etag:%22hrnyukkaqb52f7%22	https://yassir.com/en/blog/8-lessons-from-the-yc-future-founder-school-to-improve-product-management	C:/Users/moham/Desktop/test/yassir.com/en/blog/8-lessons-from-the-yc-future-founder-school-to-improve-product-management.html	(from https://yassir.com/en/blog/how-we-achieved-a-93-success-rate-in-digital-payments-and-what-it-means-for-the-rest-of-africa)
00:34:23	52642/52642	---M--	200	added ('OK')	image/jpeg	etag:P6cvSHfz59hVsuRBXG0UIuVzNOegsQlCkVNAWbeABAI=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FYC_Future_Founder_School_1_d409be9f96%2FYC_Future_Founder_School_1_d409be9f96.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/YC_Future_Founder_School_1_d409be9f964805.jpeg	(from https://yassir.com/en/blog/how-we-achieved-a-93-success-rate-in-digital-payments-and-what-it-means-for-the-rest-of-africa)
00:34:25	19510/19510	---M--	200	added ('OK')	image/jpeg	etag:fDSocv7m+cReuE2REvcptgFn5MhrblsD6qxqURm5Taw=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2F93_success_rate_in_digital_payment_7576201d82%2F93_success_rate_in_digital_payment_7576201d82.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/93_success_rate_in_digital_payment_7576201d820f3f.jpeg	(from https://yassir.com/en/blog/from-collaboration-to-system-the-birth-of-sefar)
00:34:27	234560/234560	---MCZ	200	added ('OK')	text/html	etag:%22hwi7o9y4iw50i7%22	https://yassir.com/en/blog/how-yassir-became-more-efficient-and-innovative-through-product-minded-engineering-teams	C:/Users/moham/Desktop/test/yassir.com/en/blog/how-yassir-became-more-efficient-and-innovative-through-product-minded-engineering-teams.html	(from https://yassir.com/en/blog/driving-engineering-performance-the-yassir-way)
00:34:27	9019/9019	---M--	200	added ('OK')	image/jpeg	etag:VJqVJJX6Zqy6pMJxtT2uodwQCdTHy258gQnrBr0o0nI=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FProduct_Minded_Engineering_Teams_1_e8a5ab75f3%2FProduct_Minded_Engineering_Teams_1_e8a5ab75f3.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/Product_Minded_Engineering_Teams_1_e8a5ab75f31053.jpeg	(from https://yassir.com/en/blog/driving-engineering-performance-the-yassir-way)
00:34:28	13569/13569	---M--	200	added ('OK')	image/jpeg	etag:LkY5XJjJDI31sqkMjcQu34acjRFddtivbZNJPYdLyi8=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FOKR_2_4e6b1d1fac%2FOKR_2_4e6b1d1fac.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/OKR_2_4e6b1d1fac213a.jpeg	(from https://yassir.com/en/blog/driving-engineering-performance-the-yassir-way)
00:34:30	234613/234613	---MCZ	200	added ('OK')	text/html	etag:%22qp1zrbm1wq50jc%22	https://yassir.com/en/blog/yassir-celebrates-women-in-tech	C:/Users/moham/Desktop/test/yassir.com/en/blog/yassir-celebrates-women-in-tech.html	(from https://yassir.com/en/blog/yassir-meets-cairo-s-vibrant-tech-ecosystem)
00:34:31	43429/43429	---M--	200	added ('OK')	image/jpeg	etag:uCfO3osE8ihP+kD8CPUwBDb4+mUdgFYa6rj4nVwcBus=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FWomen_in_Tech_1_9616e83a99%2FWomen_in_Tech_1_9616e83a99.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/Women_in_Tech_1_9616e83a99a410.jpeg	(from https://yassir.com/en/blog/yassir-meets-cairo-s-vibrant-tech-ecosystem)
00:34:33	44502/44502	---M--	200	added ('OK')	image/png	etag:afE0sHvM18Wl41JUtgaZhyt34Wo7D8hFqHbDBceynvw=	https://yassir.com/_next/image?url=%2Fimages%2Fcommon%2Fpartners-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/partners-ena147.png	(from https://yassir.com/en/algeria)
00:34:35	101449/101449	---MCZ	200	added ('OK')	text/html	etag:%2215riez4bdb4269a%22	https://yassir.com/en/algeria/business-ridehailing	C:/Users/moham/Desktop/test/yassir.com/en/algeria/business-ridehailing.html	(from https://yassir.com/en/algeria/business)
00:34:36	21354/21354	---M--	200	added ('OK')	image/png	etag:p82eTfeZ-4gFnZmzSPrYgIoACk1ENflKXcy26t-GvCw=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fpay-features-mobile-1.png&w=640&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/pay-features-mobile-1e088.png	(from https://yassir.com/en/algeria/yassir-cash)
00:34:37	7138/7138	---M--	200	added ('OK')	image/png	etag:oQd+BPYhqZTnvyZzHjObe8KvYHbVXC1ZXwKMOu9sj4w=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fpay-features-mobile-2.png&w=640&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/pay-features-mobile-23656.png	(from https://yassir.com/en/algeria/yassir-cash)
00:34:37	9242/9242	---M--	200	added ('OK')	image/png	etag:TfaJTE0SWhHk0sUvlQwKh4DE208api-0J11ERw8lxFY=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fpay-features-mobile-3.png&w=640&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/pay-features-mobile-3d867.png	(from https://yassir.com/en/algeria/yassir-cash)
00:34:38	26217/26217	---M--	200	added ('OK')	image/png	etag:5qaf5tVv2mRLU6lLos2SO1uGmZu+tvPa8BkTcMGJm2s=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-app-phone-en.png&w=1080&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/yassir-app-phone-enff6b.png	(from https://yassir.com/en/algeria/yassir-cash)
00:34:40	56024/56024	---M--	200	added ('OK')	image/png	etag:x9d50H2DuGfc1C2MGPUD6GaYd7k4ZdolinJ7zLUO3JY=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Forder-process-1-en.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/order-process-1-en2e1f.png	(from https://yassir.com/en/algeria/ride-hailing)
00:34:42	112835/112835	---M--	200	added ('OK')	image/png	etag:0CEnhhBr4ziB40N0BKyiCuMItkVj-m1vWR6M4IIy+YI=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fmain-block-image.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/main-block-imageace4.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:42	29472/29472	---M--	200	added ('OK')	image/png	etag:YgOe3gT3KvTqaOXL2NH0tO2XP8C13o9Yfre86wuFEbw=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Finput-delivery-data-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/input-delivery-data-enf391.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:44	56774/56774	---M--	200	added ('OK')	image/png	etag:UOCpMZTWA3M1kZHswr+EgfHuW5xw7XMad0tA5xPEL-A=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fselect-goods-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/select-goods-en8d6d.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:45	17804/17804	---M--	200	added ('OK')	image/png	etag:85-2lFwl+j3cfD335VbxyyMxJPp-ESy9OcnZDZMteBI=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fpayment-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/payment-en48a6.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:45	12104/12104	---M--	200	added ('OK')	image/png	etag:TVm4eBml9RyzKDkOpZOs6KUhLbOypIGUeV8FIipjvXk=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Favatar1.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar124ee.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:46	13161/13161	---M--	200	added ('OK')	image/png	etag:jCrZFmcT3i4Oj82-8XlY7PR7COAPMD9NTpDhqMEX3+A=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Favatar2.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar2cacd.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:47	11665/11665	---M--	200	added ('OK')	image/png	etag:ff4u+gq2WdjA0Yr9-mCA8tzjmqD0PwIrr2Dj5Mx2jfQ=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Favatar3.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar35762.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:53	80746/80746	---M--	200	added ('OK')	image/png	etag:QaC4Uum1n+TkgG1z59DZPj2cNaRl5xt8MQvjEShsbu8=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fcargo-registration-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/cargo-registration-en30f4.png	(from https://yassir.com/en/algeria/cargo-drivers)
00:34:54	12462/12462	---M--	200	added ('OK')	image/png	etag:btJKb0J97Eo9YcaWnbdx-yc7LzpZgNECESSRIFdDjU4=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Favatar4.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/avatar4f623.png	(from https://yassir.com/en/algeria/order-for-someone-else)
00:34:54	14182/14182	---M--	200	added ('OK')	image/png	etag:oYYVfZgfpjnFnC2cZr7GOqqcKe02qjQ3NOdWHeH2-EU=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fcargo-validation-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/cargo-validation-en600a.png	(from https://yassir.com/en/algeria/cargo-drivers)
00:34:54	68166/68166	---M--	200	added ('OK')	image/png	etag:MoSwYKj310xQhEYjCxcDj2oosjFyVjAuTCijvTpzprU=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fcargo-training-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/cargo-training-en0211.png	(from https://yassir.com/en/algeria/cargo-drivers)
00:34:55	19451/19451	---M--	200	added ('OK')	image/png	etag:0-xxkCmk42tc2CJabOJM8CHB0M9Su7Z0aoJOjvYjaqI=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fcargo-congratulation-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/cargo-congratulation-en9ecb.png	(from https://yassir.com/en/algeria/cargo-drivers)
00:34:57	42362/42362	---M--	200	added ('OK')	image/png	etag:++UotMvDAUzWaWf37dsID9YB8sXc+qSxpK8G+LOVrO4=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fdel-registration-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/del-registration-encbad.png	(from https://yassir.com/en/algeria/delivery-men)
00:34:59	16738/16738	---M--	200	added ('OK')	image/png	etag:ojN-sGrMLjRlyqCcLEFlMLbLZYq1ZaHyHItPUNA6Ho8=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fdel-validation-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/del-validation-ene384.png	(from https://yassir.com/en/algeria/delivery-men)
00:35:04	12007/12007	---M--	200	added ('OK')	image/png	etag:coSzxXNO8okCwL3ygFRrt-LPpYeAHhODNRAHoR1uyHo=	https://yassir.com/_next/image?url=%2Fimages%2Falgeria%2Fdel-congratulations-en.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/del-congratulations-en772f.png	(from https://yassir.com/en/algeria/delivery-men)
00:35:06	225067/225067	---M--	200	added ('OK')	image/png	etag:W/%2236f2b-19885077438%22	https://yassir.com/images/common/yassir-agent/yassir-agent-banner-en.png	C:/Users/moham/Desktop/test/yassir.com/images/common/yassir-agent/yassir-agent-banner-en.png	(from https://yassir.com/en/algeria/yassir-agent)
00:35:07	13821/13821	---M--	200	added ('OK')	image/png	etag:uH4-TBCdhygNpdywjoUltD5PQ6CJQKH7cmLNez9mjNo=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-agent%2Fstep-partner-en-1.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/step-partner-en-18234.png	(from https://yassir.com/en/algeria/yassir-agent)
00:35:08	19476/19476	---M--	200	added ('OK')	image/png	etag:eIp3cQYN3bAJzt7mJqVWH7YKZjovQYQ+kqJWZx15JTg=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-agent%2Fstep-partner-en-2.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/step-partner-en-2bfe1.png	(from https://yassir.com/en/algeria/yassir-agent)
00:35:08	17314/17314	---M--	200	added ('OK')	image/png	etag:6EOxAKw7pm1oY73mrwvVgE-ijUkg+mYGDpvFvCTZ+kI=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-agent%2Fstep-partner-en-3.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/step-partner-en-30b25.png	(from https://yassir.com/en/algeria/yassir-agent)
00:35:09	20789/20789	---M--	200	added ('OK')	image/png	etag:veXRwb2IViC8A8TjRF6Zq9+z6fJiQUoDg9D+iPp4HsE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-agent%2Fstep-partner-en-4.png&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/step-partner-en-42585.png	(from https://yassir.com/en/algeria/yassir-agent)
00:35:13	17623/17623	---M--	200	added ('OK')	image/png	etag:OPxX1UQtH1xwnHpyP3CWID4tClt0VSiv4ljZooMZuJE=	https://yassir.com/_next/image?url=%2Fimages%2Fglobal%2Fyassir-agent%2Fstep-1-en.png&w=3840&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/step-1-enf594.png	(from https://yassir.com/en/algeria/yassir-agent)
00:35:14	202285/202285	---M--	200	added ('OK')	image/gif	etag:%226bc7bcff175135f42d8e7545fedd8c7c%22	https://storage.googleapis.com/cms-strapi-bucket-stg/Hotline_Bling_1_cc518e319c/Hotline_Bling_1_cc518e319c.gif	C:/Users/moham/Desktop/test/storage.googleapis.com/cms-strapi-bucket-stg/Hotline_Bling_1_cc518e319c/Hotline%20Bling%201.gif	(from https://yassir.com/en/blog/hotline-bling-bringing-drivers-and-riders-closer-through-in-app-chat)
00:35:15	242253/242253	---MCZ	200	added ('OK')	text/html	etag:%2210jduuv7v4z56ge%22	https://yassir.com/en/blog/building-ethical-ai-for-africa-at-yassir	C:/Users/moham/Desktop/test/yassir.com/en/blog/building-ethical-ai-for-africa-at-yassir.html	(from https://yassir.com/en/blog/hotline-bling-bringing-drivers-and-riders-closer-through-in-app-chat)
00:35:16	43622/43622	---M--	200	added ('OK')	image/jpeg	etag:Lnjn32E6tY17rlEib1afPFFcUAu4BgSgIOLUKox5434=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FBuilding_Ethical_AI_3_24a4834860%2FBuilding_Ethical_AI_3_24a4834860.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/Building_Ethical_AI_3_24a4834860a5d9.jpeg	(from https://yassir.com/en/blog/hotline-bling-bringing-drivers-and-riders-closer-through-in-app-chat)
00:35:17	91576/91576	---M--	200	added ('OK')	image/jpeg	etag:ZHq3fRS7rH+B6oEjxNJfryZVKRLnVaFhJPKAYoFLa4c=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FYC_Future_Founder_School_1_d409be9f96%2FYC_Future_Founder_School_1_d409be9f96.webp&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/YC_Future_Founder_School_1_d409be9f96ab66.jpeg	(from https://yassir.com/en/blog/8-lessons-from-the-yc-future-founder-school-to-improve-product-management)
00:35:18	45362/45362	---M--	200	added ('OK')	image/jpeg	etag:7a0pJwUWH0dMmWl024JISqFzcabtXPTFFSnb0e8E5aE=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FProduct_Minded_Engineering_Teams_1_e8a5ab75f3%2FProduct_Minded_Engineering_Teams_1_e8a5ab75f3.webp&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Product_Minded_Engineering_Teams_1_e8a5ab75f33a4e.jpeg	(from https://yassir.com/en/blog/how-yassir-became-more-efficient-and-innovative-through-product-minded-engineering-teams)
00:35:22	189647/189647	---M--	200	added ('OK')	image/jpeg	etag:j0XRm2d5PBZ7uzfuxpqtpP4AhKyXMg4mnlM01ROFP0g=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FWomen_in_Tech_1_9616e83a99%2FWomen_in_Tech_1_9616e83a99.webp&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Women_in_Tech_1_9616e83a992f48.jpeg	(from https://yassir.com/en/blog/yassir-celebrates-women-in-tech)
00:35:24	232246/232246	---MCZ	200	added ('OK')	text/html	etag:%22pn3qfu8sw44ypz%22	https://yassir.com/en/blog/i-am-not-disabled-i-am-differently-abled	C:/Users/moham/Desktop/test/yassir.com/en/blog/i-am-not-disabled-i-am-differently-abled.html	(from https://yassir.com/en/blog/yassir-celebrates-women-in-tech)
00:35:27	28005/28005	---M--	200	added ('OK')	image/jpeg	etag:rku-HcnL90Xt3ReLiyiLjEglA8jU0pWPB4m9yQrynxE=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FI_am_Differently_Abled_1_02e58b28c1%2FI_am_Differently_Abled_1_02e58b28c1.webp&w=256&q=100	C:/Users/moham/Desktop/test/yassir.com/_next/I_am_Differently_Abled_1_02e58b28c1535b.jpeg	(from https://yassir.com/en/blog/yassir-celebrates-women-in-tech)
00:35:30	240586/240586	---M--	200	added ('OK')	image/jpeg	etag:4mfFrbKCkIRgcIpKaTNoe4u4MXPBaw8YvD7WwtlL9QA=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FBuilding_Ethical_AI_3_24a4834860%2FBuilding_Ethical_AI_3_24a4834860.webp&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/Building_Ethical_AI_3_24a48348601d93.jpeg	(from https://yassir.com/en/blog/building-ethical-ai-for-africa-at-yassir)
00:35:36	5257242/5257242	---M--	200	added ('OK')	image/gif	etag:%225e007a6a804b1b467d44f30e9dd3af93%22	https://storage.googleapis.com/cms-strapi-bucket-stg/Product_Minded_Engineering_Teams_2_ad7bbc46c6/Product_Minded_Engineering_Teams_2_ad7bbc46c6.gif	C:/Users/moham/Desktop/test/storage.googleapis.com/cms-strapi-bucket-stg/Product_Minded_Engineering_Teams_2_ad7bbc46c6/Product-Minded%20Engineering%20Teams%202.gif	(from https://yassir.com/en/blog/how-yassir-became-more-efficient-and-innovative-through-product-minded-engineering-teams)
00:35:37	99373/99373	---M--	200	added ('OK')	image/jpeg	etag:8FHq+TMmo4N2I9vjfAoUKkV5ML1orFaCTGicqQytIAQ=	https://yassir.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Fcms-strapi-bucket-stg%2FI_am_Differently_Abled_1_02e58b28c1%2FI_am_Differently_Abled_1_02e58b28c1.webp&w=3840&q=75	C:/Users/moham/Desktop/test/yassir.com/_next/I_am_Differently_Abled_1_02e58b28c109ac.jpeg	(from https://yassir.com/en/blog/i-am-not-disabled-i-am-differently-abled)
